2026-09-14T17:54:10.614019564Z [34m2026-09-14 17:54:10.614 UTC 125dd3 INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 283ms channel=mychannel txID=14586b8e
2026-09-14T17:54:10.835668444Z [34m2026-09-14 17:54:10.835 UTC 126f86 INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.074057375s
2026-09-14T17:54:10.835679906Z [34m2026-09-14 17:54:10.835 UTC 126f87 INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 15ms channel=mychannel txID=9b0380af
2026-09-14T17:54:10.835818820Z [31m2026-09-14 17:54:10.835 UTC 126f88 ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.835828869Z [34m2026-09-14 17:54:10.835 UTC 126f89 INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.074633239s
2026-09-14T17:54:10.835854828Z [34m2026-09-14 17:54:10.835 UTC 126f8a INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 14ms channel=mychannel txID=4021cf27
2026-09-14T17:54:10.835981379Z [31m2026-09-14 17:54:10.835 UTC 126f8b ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.835990717Z [34m2026-09-14 17:54:10.835 UTC 126f8c INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.051605169s
2026-09-14T17:54:10.836004353Z [34m2026-09-14 17:54:10.835 UTC 126f8d INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 15ms channel=mychannel txID=818d0946
2026-09-14T17:54:10.836140431Z [31m2026-09-14 17:54:10.836 UTC 126f8e ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.836150380Z [34m2026-09-14 17:54:10.836 UTC 126f8f INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.076273136s
2026-09-14T17:54:10.836167783Z [34m2026-09-14 17:54:10.836 UTC 126f90 INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 15ms channel=mychannel txID=8b7c258f
2026-09-14T17:54:10.836300285Z [31m2026-09-14 17:54:10.836 UTC 126f91 ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.836312288Z [34m2026-09-14 17:54:10.836 UTC 126f92 INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.076005547s
2026-09-14T17:54:10.836323289Z [34m2026-09-14 17:54:10.836 UTC 126f93 INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 15ms channel=mychannel txID=4ceb8a15
2026-09-14T17:54:10.836445541Z [31m2026-09-14 17:54:10.836 UTC 126f94 ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.836466241Z [34m2026-09-14 17:54:10.836 UTC 126f95 INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.08389905s
2026-09-14T17:54:10.836472302Z [34m2026-09-14 17:54:10.836 UTC 126f96 INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 15ms channel=mychannel txID=6cf65a87
2026-09-14T17:54:10.836594544Z [31m2026-09-14 17:54:10.836 UTC 126f97 ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.836607018Z [34m2026-09-14 17:54:10.836 UTC 126f98 INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.083355277s
2026-09-14T17:54:10.836632617Z [34m2026-09-14 17:54:10.836 UTC 126f99 INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 15ms channel=mychannel txID=8905bbf6
2026-09-14T17:54:10.836772002Z [31m2026-09-14 17:54:10.836 UTC 126f9a ERRO[0m [gateway] [31;1mendorsementPlan[0m -> PeersForEndorsement failed. error="no peer combination can satisfy the endorsement policy" errorVerbose="no peer combination can satisfy the endorsement policy\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).computeEndorsementResponse\n\t/discovery/endorsement/endorsement.go:174\ngithub.com/hyperledger/fabric/discovery/endorsement.(*endorsementAnalyzer).PeersForEndorsement\n\t/discovery/endorsement/endorsement.go:101\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*registry).endorsementPlan\n\t/internal/pkg/gateway/registry.go:59\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).planFromFirstEndorser\n\t/internal/pkg/gateway/endorse.go:255\ngithub.com/hyperledger/fabric/internal/pkg/gateway.(*Server).Endorse\n\t/internal/pkg/gateway/endorse.go:69\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler.func1\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1122\ngithub.com/hyperledger/fabric/internal/peer/node.serve.unaryGrpcLimiter.func13\n\t/internal/peer/node/grpc_limiters.go:49\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/common/grpclogging.UnaryServerInterceptor.func1\n\t/common/grpclogging/server.go:92\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/peer/node.serve.UnaryServerInterceptor.func11\n\t/common/grpcmetrics/interceptor.go:31\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9.1.1\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:25\ngithub.com/hyperledger/fabric/internal/pkg/comm.NewGRPCServerFromListener.ChainUnaryServer.func9\n\t/vendor/github.com/grpc-ecosystem/go-grpc-middleware/chain.go:34\ngithub.com/hyperledger/fabric-protos-go/gateway._Gateway_Endorse_Handler\n\t/vendor/github.com/hyperledger/fabric-protos-go/gateway/gateway.pb.go:1124\ngoogle.golang.org/grpc.(*Server).processUnaryRPC\n\t/vendor/google.golang.org/grpc/server.go:1429\ngoogle.golang.org/grpc.(*Server).handleStream\n\t/vendor/google.golang.org/grpc/server.go:1855\ngoogle.golang.org/grpc.(*Server).serveStreams.func2.1\n\t/vendor/google.golang.org/grpc/server.go:1064\nruntime.goexit\n\t/usr/local/go/src/runtime/asm_amd64.s:1771" channel=mychannel ChaincodeInterest="chaincodes: <\n  name: \"kvstore\"\n>\n"
2026-09-14T17:54:10.836783934Z [34m2026-09-14 17:54:10.836 UTC 126f9b INFO[0m [comm.grpc.server] [34;1m1[0m -> unary call completed grpc.service=gateway.Gateway grpc.method=Endorse grpc.peer_address=172.18.0.1:51252 error="rpc error: code = FailedPrecondition desc = no combination of peers can be derived which satisfy the endorsement policy: no peer combination can satisfy the endorsement policy" grpc.code=FailedPrecondition grpc.call_duration=6.04830142s
2026-09-14T17:54:10.836795146Z [34m2026-09-14 17:54:10.836 UTC 126f9c INFO[0m [endorser] [34;1mcallChaincode[0m -> finished chaincode: kvstore duration: 15ms channel=mychannel txID=f6e84855
